ForecastId,Province_State,Country_Region,Date,day_from_jan_first,Lat,Long,Country/Province,firstcase,density,medianage,urbanpop,hospibed,sexratio,lung,fertility,avgtemp,avghumidity,month,day,days_from_firstcase
6056,,Indonesia,4/30/2020,121,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,4,30,60
6057,,Indonesia,5/1/2020,122,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,1,61
6058,,Indonesia,5/2/2020,123,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,2,62
6059,,Indonesia,5/3/2020,124,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,3,63
6060,,Indonesia,5/4/2020,125,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,4,64
6061,,Indonesia,5/5/2020,126,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,5,65
6062,,Indonesia,5/6/2020,127,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,6,66
6063,,Indonesia,5/7/2020,128,-0.7893,113.9213,Indonesia,3/1/2020,151,30,56,1.2,1,36.26,2.11,32.91666667,62.03333333,5,7,67
6064,,Iran,3/26/2020,86,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,26,37
6065,,Iran,3/27/2020,87,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,27,38
6066,,Iran,3/28/2020,88,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,28,39
6067,,Iran,3/29/2020,89,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,29,40
6068,,Iran,3/30/2020,90,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,30,41
6069,,Iran,3/31/2020,91,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,3,31,42
6070,,Iran,4/1/2020,92,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,1,43
6071,,Iran,4/2/2020,93,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,2,44
6072,,Iran,4/3/2020,94,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,3,45
6073,,Iran,4/4/2020,95,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,4,46
6074,,Iran,4/5/2020,96,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,5,47
6075,,Iran,4/6/2020,97,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,6,48
6076,,Iran,4/7/2020,98,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,7,49
6077,,Iran,4/8/2020,99,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,8,50
6078,,Iran,4/9/2020,100,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,9,51
6079,,Iran,4/10/2020,101,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,10,52
6080,,Iran,4/11/2020,102,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,11,53
6081,,Iran,4/12/2020,103,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,12,54
6082,,Iran,4/13/2020,104,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,13,55
6083,,Iran,4/14/2020,105,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,14,56
6084,,Iran,4/15/2020,106,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,15,57
6085,,Iran,4/16/2020,107,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,16,58
6086,,Iran,4/17/2020,108,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,17,59
6087,,Iran,4/18/2020,109,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,18,60
6088,,Iran,4/19/2020,110,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,19,61
6089,,Iran,4/20/2020,111,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,20,62
6090,,Iran,4/21/2020,112,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,21,63
6091,,Iran,4/22/2020,113,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,22,64
6092,,Iran,4/23/2020,114,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,23,65
6093,,Iran,4/24/2020,115,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,24,66
6094,,Iran,4/25/2020,116,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,25,67
6095,,Iran,4/26/2020,117,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,26,68
6096,,Iran,4/27/2020,118,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,27,69
6097,,Iran,4/28/2020,119,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,28,70
6098,,Iran,4/29/2020,120,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,29,71
6099,,Iran,4/30/2020,121,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,4,30,72
6100,,Iran,5/1/2020,122,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,1,73
6101,,Iran,5/2/2020,123,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,2,74
6102,,Iran,5/3/2020,124,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,3,75
6103,,Iran,5/4/2020,125,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,4,76
6104,,Iran,5/5/2020,126,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,5,77
6105,,Iran,5/6/2020,127,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,6,78
6106,,Iran,5/7/2020,128,32,53,Iran,2/18/2020,52,32,76,1.5,1.03,18.84,1.97,11.91666667,44.28333333,5,7,79
6107,,Iraq,3/26/2020,86,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,26,34
6108,,Iraq,3/27/2020,87,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,27,35
6109,,Iraq,3/28/2020,88,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,28,36
6110,,Iraq,3/29/2020,89,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,29,37
6111,,Iraq,3/30/2020,90,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,30,38
6112,,Iraq,3/31/2020,91,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,3,31,39
6113,,Iraq,4/1/2020,92,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,1,40
6114,,Iraq,4/2/2020,93,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,2,41
6115,,Iraq,4/3/2020,94,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,3,42
6116,,Iraq,4/4/2020,95,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,4,43
6117,,Iraq,4/5/2020,96,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,5,44
6118,,Iraq,4/6/2020,97,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,6,45
6119,,Iraq,4/7/2020,98,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,7,46
6120,,Iraq,4/8/2020,99,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,8,47
6121,,Iraq,4/9/2020,100,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,9,48
6122,,Iraq,4/10/2020,101,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,10,49
6123,,Iraq,4/11/2020,102,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,11,50
6124,,Iraq,4/12/2020,103,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,12,51
6125,,Iraq,4/13/2020,104,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,13,52
6126,,Iraq,4/14/2020,105,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,14,53
6127,,Iraq,4/15/2020,106,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,15,54
6128,,Iraq,4/16/2020,107,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,16,55
6129,,Iraq,4/17/2020,108,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,17,56
6130,,Iraq,4/18/2020,109,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,18,57
6131,,Iraq,4/19/2020,110,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,19,58
6132,,Iraq,4/20/2020,111,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,20,59
6133,,Iraq,4/21/2020,112,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,21,60
6134,,Iraq,4/22/2020,113,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,22,61
6135,,Iraq,4/23/2020,114,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,23,62
6136,,Iraq,4/24/2020,115,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,24,63
6137,,Iraq,4/25/2020,116,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,25,64
6138,,Iraq,4/26/2020,117,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,26,65
6139,,Iraq,4/27/2020,118,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,27,66
6140,,Iraq,4/28/2020,119,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,28,67
6141,,Iraq,4/29/2020,120,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,29,68
6142,,Iraq,4/30/2020,121,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,4,30,69
6143,,Iraq,5/1/2020,122,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,1,70
6144,,Iraq,5/2/2020,123,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,2,71
6145,,Iraq,5/3/2020,124,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,3,72
6146,,Iraq,5/4/2020,125,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,4,73
6147,,Iraq,5/5/2020,126,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,5,74
6148,,Iraq,5/6/2020,127,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,6,75
6149,,Iraq,5/7/2020,128,33,44,Iraq,2/21/2020,93,21,73,1.4,1.02,8.56,4,20.3,41.76666667,5,7,76
6150,,Ireland,3/26/2020,86,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,26,27
6151,,Ireland,3/27/2020,87,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,27,28
6152,,Ireland,3/28/2020,88,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,28,29
6153,,Ireland,3/29/2020,89,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,29,30
6154,,Ireland,3/30/2020,90,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,30,31
6155,,Ireland,3/31/2020,91,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,3,31,32
6156,,Ireland,4/1/2020,92,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,1,33
6157,,Ireland,4/2/2020,93,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,2,34
6158,,Ireland,4/3/2020,94,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,3,35
6159,,Ireland,4/4/2020,95,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,4,36
6160,,Ireland,4/5/2020,96,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,5,37
6161,,Ireland,4/6/2020,97,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,6,38
6162,,Ireland,4/7/2020,98,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,7,39
6163,,Ireland,4/8/2020,99,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,8,40
6164,,Ireland,4/9/2020,100,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,9,41
6165,,Ireland,4/10/2020,101,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,10,42
6166,,Ireland,4/11/2020,102,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,11,43
6167,,Ireland,4/12/2020,103,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,12,44
6168,,Ireland,4/13/2020,104,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,13,45
6169,,Ireland,4/14/2020,105,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,14,46
6170,,Ireland,4/15/2020,106,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,15,47
6171,,Ireland,4/16/2020,107,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,16,48
6172,,Ireland,4/17/2020,108,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,17,49
6173,,Ireland,4/18/2020,109,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,18,50
6174,,Ireland,4/19/2020,110,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,19,51
6175,,Ireland,4/20/2020,111,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,20,52
6176,,Ireland,4/21/2020,112,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,21,53
6177,,Ireland,4/22/2020,113,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,22,54
6178,,Ireland,4/23/2020,114,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,23,55
6179,,Ireland,4/24/2020,115,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,24,56
6180,,Ireland,4/25/2020,116,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,25,57
6181,,Ireland,4/26/2020,117,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,26,58
6182,,Ireland,4/27/2020,118,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,27,59
6183,,Ireland,4/28/2020,119,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,28,60
6184,,Ireland,4/29/2020,120,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,29,61
6185,,Ireland,4/30/2020,121,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,4,30,62
6186,,Ireland,5/1/2020,122,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,1,63
6187,,Ireland,5/2/2020,123,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,2,64
6188,,Ireland,5/3/2020,124,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,3,65
6189,,Ireland,5/4/2020,125,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,4,66
6190,,Ireland,5/5/2020,126,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,5,67
6191,,Ireland,5/6/2020,127,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,6,68
6192,,Ireland,5/7/2020,128,53.1424,-7.6921,Ireland,2/28/2020,72,38,63,2.8,1,24.92,1.97,8.3,80.08333333,5,7,69
6193,,Israel,3/26/2020,86,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,26,35
6194,,Israel,3/27/2020,87,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,27,36
6195,,Israel,3/28/2020,88,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,28,37
6196,,Israel,3/29/2020,89,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,29,38
6197,,Israel,3/30/2020,90,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,30,39
6198,,Israel,3/31/2020,91,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,3,31,40
6199,,Israel,4/1/2020,92,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,1,41
6200,,Israel,4/2/2020,93,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,2,42
6201,,Israel,4/3/2020,94,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,3,43
6202,,Israel,4/4/2020,95,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,4,44
6203,,Israel,4/5/2020,96,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,5,45
6204,,Israel,4/6/2020,97,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,6,46
6205,,Israel,4/7/2020,98,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,7,47
6206,,Israel,4/8/2020,99,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,8,48
6207,,Israel,4/9/2020,100,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,9,49
6208,,Israel,4/10/2020,101,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,10,50
6209,,Israel,4/11/2020,102,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,11,51
6210,,Israel,4/12/2020,103,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,12,52
6211,,Israel,4/13/2020,104,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,13,53
6212,,Israel,4/14/2020,105,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,14,54
6213,,Israel,4/15/2020,106,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,15,55
6214,,Israel,4/16/2020,107,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,16,56
6215,,Israel,4/17/2020,108,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,17,57
6216,,Israel,4/18/2020,109,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,18,58
6217,,Israel,4/19/2020,110,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,19,59
6218,,Israel,4/20/2020,111,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,20,60
6219,,Israel,4/21/2020,112,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,21,61
6220,,Israel,4/22/2020,113,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,22,62
6221,,Israel,4/23/2020,114,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,23,63
6222,,Israel,4/24/2020,115,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,24,64
6223,,Israel,4/25/2020,116,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,25,65
6224,,Israel,4/26/2020,117,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,26,66
6225,,Israel,4/27/2020,118,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,27,67
6226,,Israel,4/28/2020,119,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,28,68
6227,,Israel,4/29/2020,120,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,29,69
6228,,Israel,4/30/2020,121,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,4,30,70
6229,,Israel,5/1/2020,122,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,1,71
6230,,Israel,5/2/2020,123,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,2,72
6231,,Israel,5/3/2020,124,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,3,73
6232,,Israel,5/4/2020,125,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,4,74
6233,,Israel,5/5/2020,126,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,5,75
6234,,Israel,5/6/2020,127,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,6,76
6235,,Israel,5/7/2020,128,31,35,Israel,2/20/2020,400,30,93,3.1,1.01,16.1,2.64,13.76666667,73.61666667,5,7,77
6236,,Italy,3/26/2020,86,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,26,57
6237,,Italy,3/27/2020,87,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,27,58
6238,,Italy,3/28/2020,88,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,28,59
6239,,Italy,3/29/2020,89,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,29,60
6240,,Italy,3/30/2020,90,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,30,61
6241,,Italy,3/31/2020,91,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,3,31,62
6242,,Italy,4/1/2020,92,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,4,1,63
6243,,Italy,4/2/2020,93,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,4,2,64
6244,,Italy,4/3/2020,94,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,4,3,65
6245,,Italy,4/4/2020,95,43,12,Italy,1/29/2020,206,47,69,3.4,0.93,17,1.44,15.78333333,64.78333333,4,4,66
